match_id,season,HTF,HP1N,HP1P,HP2N,HP2P,HP3N,HP3P,HP4N,HP4P,HP5N,HP5P,HP6N,HP6P,HP7N,HP7P,HP8N,HP8P,HP9N,HP9P,HP10N,HP10P,HP11N,HP11P,ATF,AP1N,AP1P,AP2N,AP2P,AP3N,AP3P,AP4N,AP4P,AP5N,AP5P,AP6N,AP6P,AP7N,AP7P,AP8N,AP8P,AP9N,AP9P,AP10N,AP10P,AP11N,AP11P
1323344,20200927,4-3-3,21,G,33,D,6,D,5,D,3,D,22,M,24,M,14,M,18,F,11,F,26,D,4-3-3,1,G,17,D,26,D,4,D,3,M,14,M,8,M,29,M,66,F,10,F,9,F
1323345,20200927,3-5-2,41,G,4,D,20,D,40,D,32,D,19,F,27,M,28,M,14,M,9,F,23,M,3-5-2,21,G,26,D,14,D,23,D,32,D,7,M,4,D,17,D,13,M,10,M,9,F
42448945,20200927,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
42448949,20200927,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
1323335,20201002,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
1323771,20201003,3-5-2,21,G,20,D,29,D,15,D,8,D,6,M,7,M,94,M,17,F,61,F,9,F,3-5-2,52,G,4,D,6,D,3,D,18,F,45,M,29,M,44,M,7,M,27,F,11,F
1323772,20201003,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
42448954,20201003,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
1324058,20201004,3-4-3,1,G,17,D,26,D,4,D,3,M,14,M,8,M,29,M,66,F,10,F,9,F,3-4-3,41,G,4,D,20,D,40,D,32,D,19,F,27,M,28,M,14,M,9,F,23,M
1324059,20201004,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
1324060,20201004,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
42448966,20201004,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
42448971,20201004,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
42448974,20201004,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
42448976,20201004,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
42448978,20201004,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
1330669,20201016,3-4-3,1,G,3,M,26,D,2,D,66,F,14,M,34,M,28,M,29,M,9,F,10,F,3-4-3,21,G,44,D,14,D,26,D,17,D,13,M,4,D,7,M,32,D,9,F,10,M
1330670,20201017,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
1330671,20201017,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
1330672,20201018,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
1330673,20201018,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
1330674,20201018,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
1330675,20201023,3-5-2,21,G,35,D,4,D,3,D,77,M,98,F,12,D,6,M,10,M,13,F,14,F,3-5-2,41,G,40,D,20,D,35,D,14,M,27,M,28,M,16,M,32,D,23,M,10,F
1330676,20201024,4-3-3,21,G,27,M,22,D,2,D,23,D,5,M,15,M,16,M,37,F,17,D,10,F,4-3-3,1,G,3,M,26,D,2,D,66,F,14,M,34,M,28,M,29,M,9,F,10,F
1330677,20201024,3-5-2,21,G,44,D,14,D,26,D,17,D,13,M,4,D,7,M,32,D,9,F,10,M,3-5-2,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,10,M,11,F,18,F
1330678,20201025,4-4-2,21,G,3,D,20,D,4,D,27,D,28,M,6,M,7,M,94,M,17,F,18,F,4-4-2,41,G,23,M,19,NaN,15,D,13,M,28,F,27,D,25,M,36,M,34,D,32,D
1330679,20201025,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,31,G,4,D,5,D,3,D,13,M,77,F,16,M,11,F,47,D,6,M,10,F
1330680,20201025,4-5-1,21,G,32,D,4,D,15,D,23,M,8,M,10,M,7,F,14,M,66,D,19,F,4-5-1,31,G,25,D,15,D,92,D,32,D,17,F,37,F,28,M,9,F,11,F,14,M
1330681,20201031,4-5-1,21,G,23,D,2,D,22,D,17,D,11,F,66,M,25,M,16,M,15,M,19,F,4-5-1,21,G,26,D,4,D,14,D,17,D,27,F,7,M,13,M,32,D,9,F,10,M
1330682,20201031,3-5-2,25,G,2,D,26,D,3,M,28,M,6,M,8,M,66,F,15,F,10,F,12,F,3-5-2,21,G,35,D,4,D,3,D,77,M,98,F,12,D,6,M,10,M,13,F,14,F
1330683,20201031,3-5-2,41,G,40,D,20,D,35,D,14,M,27,M,28,M,16,M,32,D,23,M,10,F,3-5-2,21,G,33,D,15,D,6,D,26,D,8,M,11,F,14,M,24,M,10,M,18,F
1330684,20201101,4-5-1,31,G,4,D,5,D,3,D,13,M,77,F,16,M,11,F,47,D,6,M,10,F,4-5-1,41,G,23,M,19,NaN,15,D,13,M,28,F,27,D,25,M,36,M,34,D,32,D
1330685,20201101,4-3-3,31,G,25,D,15,D,92,D,32,D,17,F,37,F,28,M,9,F,11,F,14,M,4-3-3,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
1330686,20201101,4-5-1,21,G,32,D,4,D,15,D,23,M,8,M,10,M,7,F,14,M,66,D,19,F,4-5-1,21,G,3,D,20,D,4,D,27,D,28,M,6,M,7,M,94,M,17,F,18,F
77410565,20200808,NaN,88,G,42,F,11,M,20,M,77,M,27,F,2,D,25,M,44,D,3,D,17,D,NaN,1,G,44,M,24,D,4,D,23,D,30,M,12,M,26,M,8,M,27,M,16,F
77410567,20200808,NaN,28,G,33,M,10,F,25,M,29,F,26,M,7,F,5,D,17,M,4,D,6,M,NaN,1,G,5,D,23,D,42,M,24,F,17,M,18,F,7,M,11,M,33,D,31,D
77410569,20200808,NaN,16,G,26,M,15,M,24,D,25,F,21,D,28,M,22,F,27,D,19,M,34,D,NaN,21,G,14,M,8,M,5,D,9,F,4,D,20,F,10,M,7,M,19,M,15,M
80934463,20200808,NaN,46,G,18,M,70,F,11,M,6,D,2,D,30,D,14,M,4,D,38,M,40,D,NaN,16,G,14,F,9,F,6,M,8,M,5,D,3,D,22,D,29,F,30,M,13,D
77998311,20200809,NaN,1,G,32,M,39,D,18,F,12,F,20,D,22,F,10,M,9,F,2,D,5,M,NaN,30,G,48,M,11,F,51,M,49,F,25,M,14,D,21,D,7,F,62,D,42,D
77998314,20200809,NaN,44,G,19,F,6,M,11,M,18,F,24,D,21,M,10,M,3,D,27,D,33,D,NaN,1,G,16,M,3,D,20,F,40,M,29,D,23,D,30,M,19,M,13,M,10,F
77998318,20200809,NaN,46,G,18,M,70,F,11,M,16,M,6,D,2,D,14,M,4,D,38,M,40,D,NaN,33,G,29,F,7,F,17,F,25,D,24,M,30,M,6,M,36,D,32,D,14,D
77998322,20200809,NaN,1,G,76,D,30,M,23,M,6,D,4,D,2,D,7,F,25,D,51,F,14,M,NaN,1,G,5,D,10,M,26,M,34,M,77,F,8,M,21,D,6,D,9,F,23,D
80936933,20200809,NaN,1,G,32,M,16,F,15,M,18,F,8,M,4,D,20,D,26,D,9,F,5,M,NaN,1,G,29,F,8,M,7,F,5,D,24,M,9,M,15,D,6,M,32,D,14,D
80936936,20200809,NaN,44,G,19,F,6,M,11,M,18,F,4,D,24,D,21,M,9,F,3,D,27,D,NaN,1,G,46,D,23,D,14,F,21,D,20,M,4,D,9,F,7,M,33,D,31,D
80936944,20200809,NaN,1,G,6,D,16,M,3,D,11,F,9,F,40,M,29,D,23,D,7,M,13,M,NaN,30,G,48,M,49,F,54,D,9,F,32,D,62,D,10,M,40,F,22,D,23,M
80936948,20200809,NaN,1,G,76,D,20,F,41,M,4,D,2,D,15,M,7,F,25,D,51,F,14,M,NaN,21,G,18,M,3,D,12,F,11,F,8,M,22,D,52,D,26,D,23,D,27,D
80939152,20200810,NaN,28,G,33,M,25,M,29,F,26,M,7,F,5,D,23,D,17,M,21,F,6,M,NaN,31,G,16,M,9,F,15,D,3,D,18,M,5,D,34,F,4,D,6,D,8,M
80939157,20200810,NaN,16,G,10,M,14,M,23,D,4,D,33,M,19,D,6,M,3,D,22,M,9,F,NaN,1,G,5,D,10,M,26,M,34,M,29,M,8,M,17,M,6,D,28,D,18,M
16408,20200814,NaN,1,G,98,M,24,M,8,M,11,F,20,F,10,M,3,D,7,M,19,M,22,F,NaN,44,G,19,F,6,M,11,M,18,F,24,D,21,M,10,M,3,D,27,D,33,D
16409,20200814,NaN,16,G,14,F,9,F,6,M,10,M,8,M,5,D,3,D,22,D,29,F,13,D,NaN,1,G,6,D,16,M,3,D,11,F,9,F,40,M,29,D,23,D,7,M,13,M
32308,20200815,NaN,1,G,5,D,23,D,42,M,24,F,17,M,18,F,7,M,11,M,33,D,31,D,NaN,46,G,18,M,70,F,11,M,16,M,6,D,2,D,14,M,4,D,38,M,40,D
32309,20200815,NaN,1,G,46,D,23,D,21,D,20,M,4,D,10,F,9,F,7,M,33,D,31,D,NaN,21,G,10,M,15,D,32,F,5,D,14,M,23,D,20,M,11,F,6,M,9,F
32310,20200815,NaN,33,G,8,M,7,F,5,D,11,F,24,M,15,D,30,M,6,M,32,D,14,D,NaN,1,G,76,D,20,F,6,D,4,D,2,D,15,M,7,F,25,D,51,F,14,M
