continent,country,league,season,team_name,transfer_type,player_id,player_name,transfer_team,type,date,fee
Europe,Spain,LaLiga,2020,SD Huesca,arrivals,NaN,Dani Escriche,Elche CF,,2020-08-24,-
Europe,Spain,LaLiga,2020,SD Huesca,arrivals,NaN,Joaquín Muñoz,CD Mirandes,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,arrivals,NaN,Aleksandar Jovanovic,RC Deportivo La Coruna,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,arrivals,NaN,Jaime Seoane,CD Lugo,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Aleksandar Jovanovic,Apollon Limassol FC,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Kike Hermoso,Real Betis Balompie,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Jonathan Toro,GD Chaves,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Serdar Gürler,Antalyaspor,Sell,NaN,?
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Ronald Gbizie,Numancia CD,Loan,NaN,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Juan Peñaloza,Racing Club de Ferrol,Loan,NaN,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Joaquín Muñoz,Malaga CF,Loan,NaN,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Jordi Mboula,AS Monaco,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Miguelón,CF Villarreal,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Dani Raba,CF Villarreal,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Cristo,Udinese Calcio,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Pablo Insua,FC Schalke 04,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Rubén Yáñez,CF Getafe,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Josué Sá,RSC Anderlecht,,2020-07-21,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Cheick Doukouré,UD Levante,,2020-06-30,-
Europe,Spain,LaLiga,2020,SD Huesca,departures,NaN,Toni Datkovic,NK Lokomotiva Zagreb,,2020-07-31,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Jorge de Frutos,Real Madrid,Buy,NaN,$2.75m
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Dani Gómez,Real Madrid,Buy,NaN,$2.75m
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Mickaël Malsa,CD Mirandes,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Son,SD Ponferradina,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Arturo Molina,Atletico Levante UD,,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Pablo Martínez,Atletico Levante UD,,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Raphael Dwamena,Real Zaragoza,,2020-06-30,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Pepelu,CD Tondela,,2020-07-27,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Moses Simon,FC Nantes,,2020-06-30,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Antonio Luna,Rayo Vallecano,,2020-07-21,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Cheick Doukouré,SD Huesca,,2020-06-30,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Armando Sadiku,Malaga CF,,2020-07-21,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Fran Manzanara,SD Ponferradina,,2020-07-21,-
Europe,Spain,LaLiga,2020,UD Levante,arrivals,NaN,Ivi López,SD Ponferradina,,2020-07-21,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Moses Simon,FC Nantes,Sell,NaN,$5.50m
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Bruno González,Real Valladolid,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Raphael Dwamena,Vejle BK,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Armando Sadiku,Buyuksehir Belediye Erzurumspor,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Ivi López,KS Rakow Czestochowa,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Antonio Luna,Girona FC,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Fran Manzanara,Numancia CD,Free transfer,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Arturo Molina,CD Castellon,Loan,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Hernâni,AL Wehda,Loan,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Pablo Martínez,CD Mirandes,Loan,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Iván López,Without Club,,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Pepelu,Vitoria Guimaraes,Loan,NaN,-
Europe,Spain,LaLiga,2020,UD Levante,departures,NaN,Borja Mayoral,Real Madrid,,2020-07-20,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Álex Berenguer,FC Torino,Buy,NaN,$11.55m
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Jokin Ezkieta,Athletic Bilbao B,,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Oihan Sancet,Athletic Bilbao B,,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Dani Vivian,Athletic Bilbao B,,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Jon Morcillo,Athletic Bilbao B,,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Unai Vencedor,Athletic Bilbao B,,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Jon Sillero,Athletic Bilbao B,,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Iñigo Vicente,CD Mirandes,,2020-07-21,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Andoni López,Elche CF,,2020-08-24,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Peru Nolaskoain,RC Deportivo La Coruna,,2020-07-21,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Hodei Oleaga,Melilla UD,,2020-06-30,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,arrivals,NaN,Cristian Ganea,FC Viitorul Constanta,,2020-07-01,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Hodei Oleaga,Barakaldo CF,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Cristian Ganea,Aris Thessaloniki FC,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Mikel San José,Birmingham City,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Andoni López,UD Logrones,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Gaizka Larrazabal,Real Zaragoza,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Dani Vivian,CD Mirandes,Loan,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Jon Sillero,Numancia CD,Loan,NaN,-
Europe,Spain,LaLiga,2019,Athletic Bilbao,departures,NaN,Beñat Etxebarria,Without Club,,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Álvaro Morata,Chelsea FC,Buy,NaN,$38.50m
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Yannick Carrasco,Dalian Yifang FC,Buy,NaN,$29.70m
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Ivo Grbic,NK Lokomotiva Zagreb,Buy,NaN,$3.85m
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Luis Suárez,FC Barcelona,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Lucas Torreira,Arsenal FC,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Darío Poveda,Atl. Madrid B,,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Cedric Teguia,Atl. Madrid B,,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Rodrigo Riquelme,Atl. Madrid B,,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Diego Conde,Atl. Madrid B,,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Manu Sánchez,Atl. Madrid B,,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Nehuén Pérez,FC Famalicao,,2020-07-31,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Nikola Kalinic,AS Roma,,2020-08-31,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Víctor Mollejo,RC Deportivo La Coruna,,2020-07-21,-
Europe,Spain,LaLiga,2019,Atletico Madrid,arrivals,NaN,Francisco Montero,RC Deportivo La Coruna,,2020-07-21,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Thomas,Arsenal FC,Sell,NaN,$55.00m
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Álvaro Morata,Juventus Turin,Loan,NaN,$11.00m
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Caio Henrique,AS Monaco,Sell,NaN,$8.80m
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Santiago Arias,Bayer 04 Leverkusen,Loan,NaN,$3.30m
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Nikola Kalinic,Hellas Verona,Sell,NaN,$1.98m
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Francisco Montero,Besiktas,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Antonio Adán,Sporting CP,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Darío Poveda,CF Getafe,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Cedric Teguia,Real Oviedo,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Diego Conde,CD Leganes,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Rodrigo Riquelme,AFC Bournemouth,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Nehuén Pérez,Granada CF,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Víctor Mollejo,CF Getafe,Loan,NaN,-
Europe,Spain,LaLiga,2019,Atletico Madrid,departures,NaN,Álvaro Morata,Chelsea FC,,2020-06-30,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Juan Cruz,Elche CF,Buy,NaN,$3.03m
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Enric Gallego,CF Getafe,Buy,NaN,$2.20m
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Lucas Torró,Eintracht Frankfurt,Buy,NaN,$2.20m
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Raúl Navas,Real Sociedad,Buy,NaN,$275Th.
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Jonathan Calleri,Deportivo Maldonado,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Jony,SS Lazio Roma,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Ante Budimir,RCD Mallorca,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Jaume Grau,CD Lugo,,2020-07-21,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Antonio Otegui,Numancia CD,,2020-07-21,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Luis Perea,Alcorcon AD,,2020-07-21,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Brandon,Girona FC,,2020-06-30,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Barbero,UD Almeria,,2020-08-17,-
Europe,Spain,LaLiga,2019,CA Osasuna,arrivals,NaN,Juan Villar,Rayo Vallecano,,2020-07-21,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Luis Perea,CD Leganes,Sell,NaN,$3.30m
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Juan Villar,UD Almeria,Sell,NaN,$495Th.
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Fran Mérida,RCD Espanyol Barcelona,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Antonio Otegui,CD Badajoz,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Jaume Grau,CD Tondela,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Rober Ibáñez,CD Leganes,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Barbero,Alcorcon AD,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Marc Cardona,RCD Mallorca,Loan,NaN,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Pervis Estupiñán,Watford FC,,2020-07-31,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Raúl Navas,Real Sociedad,,2020-06-30,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Toni Lato,CF Valencia,,2020-07-20,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,Enric Gallego,CF Getafe,,2020-06-30,-
Europe,Spain,LaLiga,2019,CA Osasuna,departures,NaN,José Manuel Arnáiz,CD Leganes,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Luis Perea,CA Osasuna,Buy,NaN,$3.30m
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Javi Hernández,Real Madrid Castilla,Buy,NaN,$550Th.
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Sergio González,CD Mirandes,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Sabin Merino,RC Deportivo La Coruna,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Kevin Bua,FC Basel 1893,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Agus Alonso,Cp Villarrobledo,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Gaku Shibasaki,RC Deportivo La Coruna,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Borja Bastón,Aston Villa,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Asier Riesgo,Girona FC,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Miguel de la Fuente,Real Valladolid B,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Rubén Pardo,FC Girondins Bordeaux,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Sergi Palencia,AS Saint-Etienne,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Daniel Lasure,Real Zaragoza,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Ignasi Miquel,CF Getafe,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Michael Santos,FC Copenhagen,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Diego Conde,Atletico Madrid,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Rober Ibáñez,CA Osasuna,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Manu Garrido,CD Leganés B,,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Javier Avilés,CD Leganés B,,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Dani Ojeda,Albacete Balompie,,2020-07-21,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Kleandro Lleshi,RC Recreativo de Huelva,,2020-06-30,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Vasyl Kravets,CD Lugo,,2020-07-21,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Fede Varela,UD Las Palmas,,2020-07-21,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Juan Muñoz,UD Almeria,,2020-08-17,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,William De Camargo,FC Cartagena,,2020-07-27,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Álex Martín,FC Cartagena,,2020-07-27,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Facundo García,AEK Larnaca FC,,2020-06-30,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Josua Mejías,Atl. Madrid B,,2020-07-27,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,Mamadou Koné,RC Deportivo La Coruna,,2020-06-30,-
Europe,Spain,LaLiga,2019,CD Leganes,arrivals,NaN,José Manuel Arnáiz,CA Osasuna,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Dimitrios Siovas,SD Huesca,Sell,NaN,$1.10m
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Mamadou Koné,KAS Eupen,Sell,NaN,$550Th.
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Kleandro Lleshi,FC Cartagena,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Álex Martín,FC Cartagena,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Alexander Szymanowski,RC Recreativo de Huelva,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Fede Varela,Denizlispor,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Josua Mejías,Malaga CF,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Manu Garrido,Hercules CF,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Vasyl Kravets,KKS Lech Poznan,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Agus Alonso,Melilla UD,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Recio,SD Eibar,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,William De Camargo,FC Cartagena,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Facundo García,Valencia B,Loan,NaN,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Óscar Rodríguez,Real Madrid,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Roger Assalé,BSC Young Boys,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Miguel Ángel Guerrero,Olympiacos FC,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Bryan Gil,FC Sevilla,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Kévin Rodrigues,Real Sociedad,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Guido Carrillo,Southampton FC,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Chidozie Awaziem,FC Porto,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Roque Mesa,FC Sevilla,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Marc Navarro,Watford FC,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Juan Soriano,FC Sevilla,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Aitor Ruibal,Real Betis Balompie,,2020-07-20,-
Europe,Spain,LaLiga,2019,CD Leganes,departures,NaN,Ibrahim Amadou,FC Sevilla,,2020-07-20,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Marc Cucurella,FC Barcelona,Buy,NaN,$11.00m
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Enes Ünal,CF Villarreal,Buy,NaN,$9.90m
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Cucho Hernández,Watford FC,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Darío Poveda,Atletico Madrid,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Ante Palaversa,Manchester City,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Víctor Mollejo,Atletico Madrid,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Abdoulay Diaby,Sporting CP,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Hugo Duro,CF Getafe B,,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Álvaro Jiménez,Albacete Balompie,,2020-07-21,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Jack Harper,Alcorcon AD,,2020-07-21,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Ignasi Miquel,Girona FC,,2020-08-24,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,José Carlos Lazo,UD Almeria,,2020-06-30,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Rubén Yáñez,SD Huesca,,2020-07-21,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Merveil Ndockyt,NK Osijek,,2020-07-31,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Iván Alejo,Cadiz CF,,2020-07-21,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Raúl Carnero,Real Valladolid,,2020-07-20,-
Europe,Spain,LaLiga,2019,CF Getafe,arrivals,NaN,Enric Gallego,CA Osasuna,,2020-06-30,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,José Carlos Lazo,UD Almeria,Sell,NaN,$4.40m
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Enric Gallego,CA Osasuna,Sell,NaN,$2.20m
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Iván Alejo,Cadiz CF,Sell,NaN,$2.20m
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Merveil Ndockyt,NK Osijek,Sell,NaN,$605Th.
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Vitorino Antunes,Sporting CP,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Jorge Molina,Granada CF,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Álvaro Jiménez,Albacete Balompie,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Filip Manojlovic,San Sebastian Reyes,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Jack Harper,FC Cartagena,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Raúl Carnero,Real Valladolid,Sell,NaN,?
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Hugo Duro,Real Madrid Castilla,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Fayçal Fajr,Sivasspor,Sell,NaN,?
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Ignasi Miquel,CD Leganes,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Amath Ndiaye,RCD Mallorca,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Jason,CF Valencia,,2020-08-20,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Marc Cucurella,FC Barcelona,,2020-06-30,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Deyverson,SE Palmeiras SP,,2020-06-30,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Oghenekaro Etebo,Stoke City,,2020-08-10,-
Europe,Spain,LaLiga,2019,CF Getafe,departures,NaN,Kenedy,Chelsea FC,,2020-06-30,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Hugo Guillamón,Valencia B,,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Vicente Esquerdo,Valencia B,,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Jason,CF Getafe,,2020-08-20,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Javi Jiménez,Valencia B,,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Cristian Rivero,Valencia B,,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Yunus Musah,Valencia B,,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Álex Centelles,FC Famalicao,,2020-07-31,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Álex Blanco,Real Zaragoza,,2020-08-17,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Àlex Carbonell,Fortuna Sittard,,2020-06-30,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Uros Racic,FC Famalicao,,2020-07-31,-
Europe,Spain,LaLiga,2019,CF Valencia,arrivals,NaN,Toni Lato,CA Osasuna,,2020-07-20,-
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Rodrigo,Leeds United,Sell,NaN,$33.00m
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Ferran Torres,Manchester City,Sell,NaN,$25.30m
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Francis Coquelin,CF Villarreal,Sell,NaN,$7.15m
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Dani Parejo,CF Villarreal,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Àlex Carbonell,FC Luzern,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Álex Centelles,UD Almeria,Free transfer,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Javi Jiménez,Albacete Balompie,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Cristiano Piccini,Atalanta Bergamasca Calcio,Loan,NaN,-
Europe,Spain,LaLiga,2019,CF Valencia,departures,NaN,Ezequiel Garay,Without Club,,NaN,-
